名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***1,PLUS会员,正在使用中，外观好看,2018-01-14 14:55:09,1,0,5
j***3,银牌会员,华为手机还是很不错的，就是送货太慢，而且始终没找到发票在哪里？,2017-09-12 09:02:28,0,1,5
c***a,银牌会员,双十一物流有点慢，但可以理解。手机拍照效果很好，其它方面测试中。,2017-11-14 08:20:40,1,0,5
潜***4,金牌会员,给妈妈买的，一直在等618促销，便宜了很多，妈妈用着也说好,2017-07-19 11:01:46,3,2,5
l***7,金牌会员,手机漂亮发货快，喜欢金色和蓝色，蓝色的贵一些，选择了金色，手机挺不错，这个价格性价比挺高的， 双摄像头拍出来确实有莱卡的感觉，瞬间变身文艺青年。,2017-04-10 12:44:47,0,0,5
j***v,银牌会员,网速快颜色喜欢，只是屏小了点，京东快递好快满意！?      ?,2017-12-14 10:33:12,0,0,5
温***周,银牌会员,既然决定买这款那就肯定是喜欢的，体验度也不差，物流啊，赠送的都可以！,2017-09-25 09:38:53,1,0,5
e***颖,金牌会员,不错，使用很方便，简单上手了，还不是特别熟练,2018-02-06 10:09:27,0,0,5
z***8,PLUS会员,商品质量好，送货速度快。,2018-01-24 13:22:55,0,0,5
威***丁,PLUS会员,东西不错，物流也快。,2018-02-14 09:03:47,0,0,5
j***6,银牌会员,手机不错，卖家也很风趣。下次还来,2017-05-02 14:38:58,2,0,5
h***9,金牌会员,还没有仔细的使用，收到货就来评价了，目前就是快递有点慢，用过后再来追评,2017-10-10 20:37:53,0,0,5
童***其,PLUS会员,还在体验中，目前朋友反馈还不错。物流也超级快的~,2017-11-02 20:14:13,0,0,5
雅***院,PLUS会员,手机今天收到，喜欢?不错，还送了好多礼物,2017-11-27 19:10:18,0,0,5
c***0,PLUS会员,一直用华为，上一部手机也是在这家买的，同城送货快。,2017-09-20 14:23:48,0,0,5
米***m,金牌会员,外观好看，用的喜欢,2018-01-28 23:38:35,0,0,5
游***龙,银牌会员,东西非常好，赠品也很多，物有所值！,2018-02-10 22:56:53,0,0,5
墨***i,钻石会员,买给家人的，家人很喜欢这个玫瑰金色,2018-02-10 21:14:57,0,0,5
基***立,钻石会员,绝对是全新机，性能好配置高，反应快，非常满意，下次买手机还从你们家买,2017-09-25 09:52:43,0,0,5
j***j,银牌会员,物流速度快，手机较满意，赠品也多。,2018-01-29 14:31:17,0,0,5
t***b,PLUS会员,很好的东西，很不错,2018-01-14 16:02:07,0,0,5
三***金,PLUS会员,手机还是比较流畅，外观也好，会有闪退问题，需要重新登录app。,2017-10-30 19:32:52,0,0,5
三***金,PLUS会员,手机还是比较流畅，外观也好，会有闪退问题，需要重新登录app。,2017-10-30 19:32:39,0,0,5
太***6,金牌会员,第一次买华为手机，挺好下次再来,2018-02-23 11:22:17,0,0,5
扯***的,银牌会员,这款手机是性价比最高的 非常好 好得不用说,2017-05-15 11:28:58,4,0,5
g***u,银牌会员,顺畅，不卡机。高清屏幕，细致 电池续航一天，非常好,2017-05-29 12:33:20,3,0,5
只***开,PLUS会员,买来送女朋友的，她非常喜欢，重点是物流特别快。,2017-09-11 13:40:44,0,1,5
雅***x,金牌会员,送老公的，手机很好使，他很喜欢,2018-02-04 12:35:30,0,0,5
Y***途,钻石会员,这是第二台了买给老婆的，京东电子产品还是可以的,2017-11-20 11:12:10,1,0,5
z***6,银牌会员,刚刚开始快递速度，确实有点儿慢！不过后来速度还算可以吧！,2017-11-18 21:10:47,0,0,5
a***0,PLUS会员,怎么说呢，早就盼着这款手机了，华为的手机越做越好，使用起来也方便，没觉得比苹果和三星差多少,2017-04-15 19:21:41,0,0,5
琳***儿,金牌会员,送给母亲的礼物，母亲非常喜欢，说使用方便简单，而且，功能强大。,2017-10-01 09:52:36,0,0,5
1***0,银牌会员,很不错的手机，续航也让人满意，连抢红包都比别的手机快啊,2017-11-28 09:44:11,0,0,5
x***U,银牌会员,这个手机很好用，不愧是国产神机，反应快信号稳，很喜欢,2017-12-11 11:57:16,0,0,5
摩***6,PLUS会员,手机很好用，绝对是正品，物流也很快，很给力呀，是一次愉快的购物,2017-09-20 10:31:26,0,0,5
j***a,金牌会员,还可以，就是刚开机发现4月份有人用这个机子发过一个电话，河南的,2017-09-15 08:45:17,0,2,5
z***o,金牌会员,华为手机真的很不错，运行速度太快了，买给女儿，非常喜欢。,2017-10-29 15:07:39,0,0,5
j***f,银牌会员,一直信赖京东的产品，很棒！！,2018-01-27 12:40:52,0,0,5
j***m,钻石会员,超级漂亮，帮家里人买的，她用后一直说好用、好用,2017-10-27 16:15:56,1,0,5
j***e,钻石会员,帮同事买，她很喜欢。非常感谢,2018-01-24 21:05:17,0,0,5
w***y,PLUS会员[试用],用过才知道，发货时没有那枚针,2018-01-24 14:15:25,0,0,5
j***d,PLUS会员,宝贝已收到在正常使用，外表非常美观精致，使用也很流畅,2017-11-22 11:03:24,0,0,5
j***8,银牌会员,东西收到了，看起来还不错。,2018-01-30 22:00:29,0,0,5
j***o,银牌会员,屏幕大小适合，华为给力,2018-02-24 09:01:46,0,0,5
j***n,钻石会员,手机高端大气质感特别好，让人爱不释手，功能强大。,2017-12-08 10:00:38,0,0,5
h***g,银牌会员,性价比高，超值，推荐够买,2018-02-03 19:31:13,0,0,5
兰***3,银牌会员,手机是正品，曲面屏 ，很有感觉,2017-06-10 14:31:08,4,0,5
j***w,PLUS会员,本来打算买P9，听说 P10有货了，火速下单，P10的做工很细致，后壳很漂亮，双摄像头拍照相当给力，比同事的P9拍照效果提升不少，总体很满意，发货很也快。,2017-04-03 19:30:45,0,0,5
M***R,银牌会员,上手感觉不错，很满意,2018-02-27 15:13:26,0,0,5
伯***1,金牌会员,货已收到，与平台描述一样。很喜欢华为P10.,2017-07-24 08:24:18,0,0,5
j***n,金牌会员,不错，很满意的一次购物,2018-02-09 14:52:33,0,0,5
