名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
1***9,银牌会员,手机是买给老妈的，不是很贵，给他们用应该可以，希望妈妈会喜欢，支持华为手机！,2018-03-06 13:05:02,0,0,5
j***4,银牌会员,运行速度快，买给妈妈用的，还不错哦⊙∀⊙！第一次买华为手机。,2018-03-09 16:03:31,0,0,5
j***4,银牌会员,很好的一款手机，薄厚适当，配置高，反应灵敏，性价比高，物流很快，服务周到。,2018-03-08 07:49:05,0,0,5
溜***儿,PLUS会员,手机还是不错的，运行流畅，屏幕漂亮，要是能送个膜就好了,2018-03-07 11:58:48,0,0,5
君***8,钻石会员,買來給老人家用，配置適中，操作簡單，價格便宜，老人家很喜歡，支持華為，贊！,2018-03-07 10:36:05,0,0,5
岳***平,PLUS会员,显示效果还可以，给老年人买的，不错！支持京东自营商品！,2018-03-07 00:48:59,0,0,5
c***5,钻石会员,还可以吧，对手机要求不是太高的话，性价比还可以，基本的软件装上，运行还可以,2018-03-06 22:23:30,0,0,5
g***1,银牌会员,挺好的，老爸用了几天感觉不错，声音也大，还想再购一台，直接涨了一百多块钱,2018-03-09 20:29:29,0,0,5
s***7,PLUS会员,性价比很高，华为手机一直不错。物流很快，服务也很好。,2018-03-08 11:34:47,0,0,5
愤***鸟,PLUS会员,很不错，运行起来非常流畅，给老人用的，嗯，就这样吧。,2018-03-07 20:48:30,0,0,5
j***p,PLUS会员,外观不错，希望品质一如既往的好。看好京东，支持京东。,2018-03-06 16:50:45,0,0,5
通***客,PLUS会员,已经第二次购买了，电池大，手机轻便，唯独空间偏小。,2018-03-09 18:17:41,0,0,5
j***w,银牌会员,给爷爷买的，老人家很喜欢，手机也不错，关键是电池容量很大，爷爷很满意。,2018-03-09 20:49:02,0,0,5
daraahuu,铜牌会员,"有一个角落（右下角）贴钢化膜翘起来是真的
用了一个月，也没啥毛病是真的",2018-03-07 19:59:30,0,0,5
扶***逗,铜牌会员,买给奶奶用   ????还没插卡进去    华为手机 一直好评,2018-03-06 22:41:29,0,0,5
姬***6,PLUS会员,第一天买了，第二天这个手机就降价了，不过用着还可以,2018-03-06 18:49:15,0,0,5
P***w,银牌会员,京东配送就是快，送货到家，比其它物流要好，得要自己取去，服务挺好的，,2018-03-08 10:41:32,0,0,5
晨***曦,金牌会员,给老人买的，性价比，手感不错，还算流畅，屏幕色彩有点过艳，不是很适应,2018-03-08 10:10:32,0,0,5
x***1,PLUS会员,京东快递就是迅速，送货上门很方便啊！省得出门了。,2018-03-07 12:11:33,0,0,5
j***o,银牌会员,真心不错，我是用了一段时间再来的，CPU反应都是挺快的，续航也挺给力,2018-03-07 22:21:21,0,0,5
b***e,PLUS会员,这个东西还是可以的，下次继续买了。待机时间还可以,2018-03-07 19:24:55,0,0,5
超***们,PLUS会员,快递挺快的，快递员态度挺好的，等用过再评论！！！,2018-03-07 19:21:29,0,0,5
丑***花,PLUS会员,大屏，功能齐全，价格优惠，拿来当老人机非常合适。,2018-03-06 15:25:02,0,0,5
w***9,PLUS会员,给老爸买的，选了个电池最耐用的，相信华为的品质。,2018-03-08 20:45:32,0,0,5
j***d,铜牌会员,还可以吧，可是就是内存没有32G，一分钱一分货，是吧，总体来说可以的,2018-03-06 12:58:22,0,0,5
j***c,铜牌会员,头天晚上下单，第二天上午就到了。全新没有指纹，在京东买东西很放心。,2018-03-09 14:35:58,0,0,5
z***x,PLUS会员,很不错的商品，购物过程很愉快，下一次继续购买！,2018-03-09 09:37:20,0,0,5
j***9,PLUS会员,买给老爸的，老爸很喜欢华为这个品牌，手机很满意,2018-03-08 18:58:40,0,0,5
u***A,铜牌会员,手机收到了包装完好，物流挺快的，试用了一会感觉还可以，用段时间再看,2018-03-08 22:54:50,0,0,5
心***8,PLUS会员[试用],给老爸买的，经过验证是正品，目前没发现是毛病，,2018-03-06 15:21:01,0,0,5
j***情,银牌会员,东西不错 已经买第三个了给老人用 非常好 性价比非常高 电池也耐用,2018-03-06 13:13:10,0,0,5
态***Y,银牌会员,还可以，快递还是一样的快，就是没有更新快递信息这个方面我就恼火了,2018-03-09 18:52:24,0,0,5
d***g,钻石会员,这个价还是很不错了，除了屏幕看起来没那么细腻以外，性价比是很高的,2018-03-08 20:26:24,0,0,5
j***犇,PLUS会员,手机不错，给别人买的，物流也很快，五星好评！,2018-03-07 20:09:30,0,0,5
j***v,铜牌会员,上次买个很好用，这次又买了个一样的。寄回去给婆婆所以没有晒照片。,2018-03-07 21:33:34,0,0,5
h***y,PLUS会员,性价比较高，华为手机口碑也不错，用起来上手快,2018-03-07 14:32:10,0,0,5
s***7,钻石会员,买来送给外公的，外公很喜欢，一直都很支持国产机^O^华为挺不错的,2018-03-08 20:28:22,0,0,5
H***乐,银牌会员,手机是全新的，功能强大，电池容量大，京东客服服务周到，下次再来买,2018-03-07 12:51:10,0,0,5
s***s,钻石会员,给老妈用的 老妈赞不绝口 基本3天一冲 速度飞快 老妈认为真值。,2018-03-06 21:38:25,0,0,5
z***9,PLUS会员,物流很快，东西收到用着还可以满意，下次还再买,2018-03-06 21:24:54,0,0,5
睽***违,PLUS会员,不错，价格实惠，用了几天，不过电池不大耐用。,2018-03-06 16:58:25,0,0,5
j***r,金牌会员,给家人买的 本人也是用过几个华为手机了 感觉华为的性价比挺高的。,2018-03-07 11:25:50,0,0,5
Z***L,银牌会员,用了这么久，才来评价，妈妈非常喜欢，值得你购买，而且价格实惠，,2018-03-09 14:49:20,0,0,5
j***x,银牌会员,非常不错，给老妈买的。因为对京东购物操作不熟悉所以评价完了见谅,2018-03-08 12:36:35,0,0,5
p***o,PLUS会员,收到手机用了一段时间，感觉还不错，电池耐用,2018-03-08 09:51:45,0,0,5
星***夏,PLUS会员,不错不错的，备用机用电池大，5寸非常适合。,2018-03-08 20:22:12,0,0,5
j***w,PLUS会员,不错的手机，老爸用得够了，活动也便宜，不错,2018-03-08 10:37:38,0,0,5
j***l,铜牌会员,很不错，手感很好像素也很好，就是少赠品，要是一有耳机就很好了。,2018-03-07 18:06:40,0,0,5
1***W,金牌会员,屏幕字小一点哦手机返回按键是在屏幕上面。不太方便缩小了屏幕功能,2018-03-09 17:53:41,0,0,5
e***5,PLUS会员,送货到家，好，方便，无话可说了也得多说两句,2018-03-06 19:27:30,0,0,5
铅***y,银牌会员,电池很持久，屏幕也清晰，性价比还是可以的，买来给家里的老人用的,2018-03-08 15:38:37,0,0,5
孙***叶,银牌会员,挺好看的，就是反应比较慢，给家里老人用的，接打电话还是没问题的,2018-03-07 21:06:58,0,0,5
b***e,PLUS会员,随便买来先给老人家用用，不行还是得换好的,2018-03-09 15:03:22,0,0,5
j***之,PLUS会员,反应还可以，就是配的手机壳太差了，好黏！,2018-03-09 10:06:09,0,0,5
