名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
V***w,银牌会员,不错，物流速度快。货品很好谢谢！,2018-01-10 21:54:32,0,0,5
奔***i,金牌会员,手机反应挺快，手感不错。质量很好，用了几天感觉很好。,2017-12-12 22:46:13,0,0,5
V***C,铜牌会员,物流太慢了，和想想的不太一样,2018-02-07 16:16:24,0,0,5
f***g,银牌会员,手机很好，没有送钢化膜不好,2018-02-15 07:42:28,0,0,5
花***晴,钻石会员,刚拿到机，，用些天再来评,2018-02-28 20:00:00,0,0,5
jd_7d03d2b83dd03,钻石会员,屏幕外观漂亮，电池还可以,2018-02-27 12:12:01,0,0,5
j***a,银牌会员,还不错，手感好，运行速度快,2018-02-11 11:37:54,0,0,5
j***e,钻石会员,很好啊！非常值得再次购买！,2018-02-09 17:36:00,0,0,5
一***t,银牌会员,手机好用。。物流快。我喜欢,2018-02-06 19:42:51,0,0,5
j***d,铜牌会员,很好，很喜欢，以后会常来,2018-02-18 19:08:31,0,0,5
奇***子,金牌会员,买过一次的，第二次购买……华为的手机质量还是很有保证的,2018-03-04 23:29:26,0,0,5
j***e,金牌会员,给别人买的，应该还可以,2018-02-27 19:04:06,0,0,5
z***5,银牌会员,发货速度很快，服务很好,2018-02-27 07:40:08,0,0,5
l***0,金牌会员,东西美美的性能稳定！值得拥有,2018-01-09 21:24:19,0,0,5
j***j,金牌会员,刚开始用，用过一段后再评论。,2018-01-08 18:48:40,0,0,5
j***2,银牌会员,宝贝不错和预想的一样,2018-03-02 08:33:49,0,0,5
l***p,银牌会员,手机速度很快，外观漂亮。,2018-01-29 06:52:18,0,0,5
-***_,金牌会员,很好，很漂亮，很喜欢,2018-02-21 09:58:38,0,0,5
欣***6,金牌会员,和京东商城描述的一样，,2018-02-06 15:27:14,0,0,5
Q***i,银牌会员,满意，还是那么让人惊艳,2018-02-01 18:59:26,0,0,5
O***t,铜牌会员,看着还可以，还没有。,2018-02-12 10:25:04,0,0,5
c***l,银牌会员,手机到了，感觉挺好的就是电池不奈用，待机时间真的太短,2017-10-12 12:12:49,0,0,5
