名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
z***g,银牌会员,刚收到，手机非常好，这是第四部了,2018-02-12 17:54:12,0,0,5
V***h,银牌会员,还可以下次在买,2018-01-10 19:38:48,0,0,5
I***l,铜牌会员,好好喜欢的手机,2018-01-10 14:04:19,0,0,5
j***s,PLUS会员,这个机器很经典,2017-12-09 23:34:10,0,0,5
j***g,金牌会员,满意，是正品！,2018-01-03 13:52:13,0,0,5
风***8,金牌会员,不错 非常喜欢 ??,2017-12-31 11:52:48,0,0,5
誰***傷,银牌会员,不错用着还可以,2017-12-31 17:28:58,0,0,5
j***e,银牌会员,手机电池很耐用,2017-12-06 19:17:11,0,0,5
I***L,铜牌会员,支持国货，好用,2017-11-21 08:42:21,0,0,5
j***m,PLUS会员,金色童年回忆一下谢谢????????????????????????????????????????????,2018-01-05 15:19:08,0,0,5
中***力,银牌会员,在同等价位的手机当中，配置高，使用方便快捷，运行快。像素高，图像清晰。,2018-02-04 16:12:25,2,1,5
j***x,银牌会员,"给爸爸买了个手机用。下单两天后问客服，他们一直说72小时内发货，我想着没有关系，就再等等吧。五天后再问客服开始说是72小时发货，问他什么时候货能到， 他说发货后江浙沪1-2天，其他地区3-4天，偏远地区5-7天（农村、新疆、内蒙古、西藏），转邮政偏远地区可能更久 然后我问他 西安算偏远地区吗？过了会儿 他却说没有货了？更气的是，客服竟然让我申请退掉订单。我想没货我为什么能够下单成功？缺货了，我问了你们那么多次为什么不如实告知。超卖了是你们的责任，没货不如时通知也是你们的责任，先哄着消费者说会发货，然后时间到了就告知无货，对了，还不是主动告知的。你们这是在挣取交易量么？这不是赤裸裸的欺骗消费者么？在给京东客服打电话后的第二天，终于发货了，那应该是自1.23号下单后的第六天了，然后今天2.1收到货(心里1万句mmp)
      不想给更多的评价，只是希望商家不要让这种事情再发生在别消费者的身上
    手机 呵呵 还不知道怎么样 用之后 再评价吧",2018-02-01 12:46:36,2,1,1
j***f,金牌会员,哈哈，还不错，就是价格还是太贵，没降价！催了好久才发货，其他都不错！,2018-01-19 21:25:36,0,0,5
j***c,银牌会员,感觉还不错！,2018-02-11 18:38:35,0,0,5
j***v,PLUS会员,京东服务很好,2017-11-16 12:00:04,0,0,5
V***a,金牌会员,很好，物流也很快，用一段时间再追评，相信京东，相信國货！,2018-01-21 16:46:10,0,0,5
j***c,铜牌会员,用了几天再来评价的，不错，价格也比实体便宜好多,2018-01-26 09:49:53,0,0,5
c***1,银牌会员,朋友看我用的好，让我赶着优惠也给他买个，原装未开封。好。下次换7x。,2017-11-19 17:08:34,0,0,5
佊***岸,金牌会员,发货速度快，手机整体还行，电池奈用，音质好，清晰度高。,2017-12-20 14:31:54,1,1,5
5***c,钻石会员,华为，挺好的,2017-12-15 14:34:29,0,0,5
粤***8,银牌会员,999下单，手机非常的好用，系统稳定，玩游戏不至于卡顿，照相清晰，接收WIFI比别的手机强多了，价格也很优惠，在同等价位上配置比别的高出一头，非常的满意。,2018-01-03 18:02:07,0,0,5
j***d,铜牌会员,物流超赞，物有所值！,2018-01-27 13:01:21,1,1,5
j***z,银牌会员,用了几天才评价，给老婆买的很喜欢很好用下次还会来的,2017-12-24 10:50:09,0,0,5
福***1,金牌会员,第二购买这款手机了！,2018-02-27 17:16:14,0,0,5
j***d,金牌会员,第二个华为 指纹解锁非常快 给老爸买的,2017-12-14 18:08:39,0,0,5
j***p,铜牌会员,手机说是全屏？但实物有黑边!放视频应想美观!视着不美观!,2017-11-25 20:06:39,0,0,4
j***s,银牌会员,一直用荣耀手机，挺好,2018-03-06 18:13:33,0,0,4
j***7,铜牌会员,没有耳机~没有手机壳~,2018-03-05 12:39:09,0,0,4
j***属,金牌会员,京东发货速度很快，手机质量很好，华为国产的手机就是好，价格公道，很喜欢，已经买了好几个华为手机了，这次是给老家的妈妈买的，,2018-01-12 10:06:58,0,0,5
9***T,银牌会员,外观精美，反应很快,2017-12-08 18:45:52,0,0,5
j***2,铜牌会员,特别好，反应很快。,2017-10-28 22:27:23,0,0,5
j***6,银牌会员,手机刚收到，用一段时间在评价,2017-12-12 10:43:23,0,0,4
天***菊,银牌会员,拿起来挺轻的，就是只能装小卡，刚用触屏的感觉不错，外观也很漂亮，产家还贴了个膜，有送了其他的东西，不错。,2018-01-11 15:24:39,0,0,5
q***1,铜牌会员,挺好用的，只是到货有点慢,2017-11-30 23:47:47,0,0,4
i***木,金牌会员,赶上过年，这个物流真心不如平时快，不过服务态度还是特别棒的！手机用着也不错！必须支持一下,2018-02-23 08:28:36,0,0,5
j***o,铜牌会员,超级满意，本以为很慢的，没想到物流那么快，实物很满意，还是很喜欢华为，手机超级好用，简直完美??,2017-12-20 21:43:23,1,0,5
j***h,银牌会员,买给我姐的生日礼物，她说很好，希望是真的，也希望店家能越做越好，当然质量第一哦,2018-02-22 15:11:16,0,0,5
W***C,银牌会员,不错不错就是，就是比想象中的，还要差一点点，没那么好用，不错不错，还可以吧！,2018-02-27 22:55:10,0,0,5
静***晨,PLUS会员[试用],评价晚了，还可以，物流比预想的快，家里老人觉得不错！,2018-02-21 17:05:36,0,0,5
最***业,PLUS会员,京东购物，值得信赖！做活动时比超市便宜，方便又快！谢谢京东小哥的优质服务,2018-02-21 17:53:39,0,0,5
兵哥哥大本营,铜牌会员,宝贝昨天收到的，已经用上了，挺好用的，和卖家说的一样，快递也挺快，卖家服务也挺好的，下次还会来买,2017-12-10 06:14:31,0,0,5
j***k,金牌会员,东西还不错！外观挺好看！电池也还算耐用！一直用华为手机。价廉物美！,2018-02-27 05:15:06,0,0,5
H***y,银牌会员,这款手机家里买了3只了，很好，经济实惠，好用，用久了也不会卡，华为棒棒的,2018-01-11 10:42:12,0,0,5
不***帅,钻石会员,手机外观还行，性能够用，信号什么的还可以，电池续航不错，当备用机还不错。,2018-01-03 17:20:04,0,0,5
j***5,银牌会员,货收到，很满意，大小适合，系统流畅，快递小哥服务周到，美中不足，防摔壳有点粗糙，但可用，给五星。,2017-10-27 16:33:24,0,0,5
