名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
f***已,钻石会员,外观非常漂亮，手感好，5、15寸，非常棒，本来想要买小米6，但是抢不到，这个也很完美。好评！,2017-09-09 21:25:32,0,0,5
j***8,金牌会员,性价比高得不行，支持国货华为,2017-09-29 07:39:00,0,0,5
j***.,银牌会员,顺畅！物流也快，很好的手机，很喜欢,2018-01-31 12:08:28,0,0,5
静***忆,金牌会员,手机总体还不错，比较流畅,2017-10-04 20:41:05,0,0,5
j***0,银牌会员,手机还挺好用的，手机挺可爱的? ，就是 物流有点慢呐,2018-01-17 19:01:30,0,0,5
j***i,PLUS会员,非常满意的一次购物，现在荣耀手机已经做的非常成功了！,2017-12-26 20:17:32,0,0,5
j***a,金牌会员,本人一直都是用华为手机的   这款荣耀9真心不错  手机跟送的礼物同描述一样  物流也挺快,2017-07-03 14:21:15,0,0,5
疯***子,金牌会员,荣耀九真心赞，带上耳机听歌音质极好，拍出来的照片也是狠不错的，可以支持分屏功能的,2017-07-07 14:27:24,0,0,5
S昵称好难,银牌会员,宝贝很完美！灰色高端大气上档次，相当流畅！而且手机在手遥控器都不用啦！方便！！赞,2017-07-03 14:28:41,0,0,5
j***6,银牌会员,手机颜值担当，音质很好服务态度也很好还送了充电宝手机膜后盖。玩游戏加载也很快。,2017-07-04 10:26:08,0,0,5
x***t,PLUS会员,帮别人买的，朋友非常喜欢，很好用 。 。。。。。,2017-09-11 21:13:33,0,0,5
李***告,银牌会员,这手机刚上手，比我想象中的要厚一点点，美中不足的是后盖玻璃很容易脏，留下印子。发货超过了时间。,2017-07-25 13:19:00,0,0,4
j***5,银牌会员,"不是说手机照张像单反吗？单反哪里去了，吃了？
像素特别差，不能对焦，录像放大都是昏的看不清人脸，还有客服态度特别差，直接发信息不理，差到了机点！！！手机用了两天来评价玩游戏有时候特别卡，开语音打游戏直接黑屏，就是特别气愤的像素！像素！像素！差差差！！！！",2017-08-17 20:06:03,0,0,5
j***e,银牌会员,用了两天再来给个评价。总体性价比高，触屏灵敏，指纹解锁。充满电使用状态可以玩两天，玩王者荣耀只是微热，拍照跟同事对比还是很有优势。可以充公交卡，不贴膜不戴套会更好看。,2017-07-04 12:16:17,3,2,5
你的名字我的姓氏yc,银牌会员,国产手机必须支持！,2017-06-28 10:54:35,0,0,5
再***镇,金牌会员,给个中评吧   感觉手机时而流畅时而卡顿    感觉屏幕有点小  我是帮同学买的   就这吧   推荐买安卓的话得买3000元以上的,2017-10-21 13:02:26,1,0,4
j***g,金牌会员,头天十点过下单，第二天早七点送达。说说我为什么买荣耀9吧，游戏绝对给力，综合来看荣耀9功能比较全面，照相待机都挺好，手感不错，信号好音质好，能满足我工作生活中的需求，总之还比较满意，实话实说。,2017-07-18 10:58:29,0,0,5
j***x,银牌会员,很酷，很炫，手机很喜欢，用了两天才来评价。确实好东西，验证是真的。,2017-09-02 10:08:54,0,0,5
d***s,金牌会员,这次是在京东购物最差的一次体验，手机价格比华为商城贵了300，华为商城只要2299，送了几样不值钱的东西，页面介绍说好评充30话费，找客服的时候只愿意充20，感觉商家一点信誉都没有，请想在这家购物的人注意不要再上当了。在京东购物那么多次这次体验最差！,2017-07-05 11:06:41,0,0,5
飘***光,银牌会员,发货快，快递迅速，克隆转移，哈哈，真心给力！,2017-07-29 21:08:53,0,0,5
大***吖,金牌会员,手机收到了！感觉很好！快递也挺快的，下单第二天就收到了,2017-07-25 22:08:02,1,0,5
