名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
A***s,PLUS会员,"很喜欢在东东上网购真的不错的比其他网店实在服务好好
喜欢还会介绍朋友来非常感谢京东商城给予的优质的服
务，从仓储管理、物流配送等各方面都是做的非常好的。
送货及时，
配送员也非常的热情，有时候不方便收件的时
也安排时间另行配送。同时京东商城在售后管理上也
侯，
非常好的，以解客户忧患，排除万难。给予我们非常好的
购物体验。",2017-12-11 09:13:47,2,0,5
m***e,钻石会员,"上午下单，下午送达，棒棒哒
外包装很微软，不再是诺基亚传统的长方体，而是扁平型的正方形盒子，盒子上看还是挺花成本的。
但是
打开盒子，那就.....
算了，微软手里诺基亚品牌的最后一款手机吧，用料绝对不如当年诺基亚的，材料看着就很薄，很轻，用力就能捏碎的既视感.....",2016-11-29 23:18:12,1,0,5
j***4,银牌会员,昨晚买今天早上就到了，给老爸买的试用了一下还不错，就是轻了一点没什么手感，总体还算很好。,2017-10-13 13:05:04,1,0,5
我***y,PLUS会员,东西不错，放在家里。。给孩子当座机用。诺基亚质量好，放心！！,2017-09-21 15:05:29,2,0,5
汉***羊,银牌会员,东西收到，京东的速度就不说了，东西完好无损，比较漂亮，不过这么多年过去了，当年那个诺基亚的分量和质感已经再也没有了，因为这个颜色很骚气，而且216刚好是我的生日，就留下来做备用机吧，这个信仰还是必须充值的。,2017-08-11 23:21:03,8,1,5
就***字,PLUS会员,不错，不错，性价比高，就是电池不是非常耐用,2018-02-22 18:21:33,0,0,5
醉***月,金牌会员,产品质量和服务一直很好，永远值得信赖，记得多送些京豆，谢谢。,2018-03-07 07:33:29,0,0,5
天***开,PLUS会员,不错的老人机，声音很大。诺基亚质量很好的,2018-03-04 17:25:41,0,0,5
错***误,钻石会员,这手机是买给老人家的，已经用了一段时间了，没有什么问题，用的该可以，喜欢，推荐购买，,2017-11-12 20:54:00,0,0,5
S***旧,钻石会员,性能各方面都还可以，给老年人用。就是感觉字体有点小。,2018-02-18 14:09:51,0,0,5
w***1,金牌会员,京东送货就是快，但是，这个老人机真的很一般，很轻，不过习惯好评，支持Nk,2017-08-06 21:46:35,0,0,5
j***7,PLUS会员,现在还没用，等元旦我回老家时，再给我爸打开用，之后再说,2017-12-26 13:12:28,0,0,5
w***B,银牌会员,东西不错，还没有试，包装不错，物流给力！值得购买！,2018-02-06 21:36:00,0,0,5
l***r,钻石会员,老爸嫌弃小米Max2太大了，又给他买了一个这个专门打电话小米在家当娱乐平板,2017-11-08 10:07:45,0,0,5
k***1,金牌会员,跟以前的差不多吧，反正用惯了大屏不太喜欢这个，家里老人要的，搜索才知道，还有买这样的手机呢,2017-04-06 09:15:46,1,0,5
y***-,PLUS会员,挺好的，送给爷爷的，老人家一直用的这个牌子，老品牌信得过！昨天晚上下的单，早上就送过来了，京东物流没得说，快递小哥服务态度也特别好。赞赞赞！！！,2018-01-25 10:55:39,0,0,5
